Edad,Género,Peso_(kg),Altura_(m),Duración_sesión_(horas),Calorías_quemadas,Tipo_entrenamiento,Porcentaje_grasa,Frecuencia_entrenamiento_(días/semana),Nivel_experiencia,IMC,Frecuencia_comidas_diarias,Ejercicio_físico,Carbohidratos,Proteínas,Grasas,Calorías_totales,Nombre_comida,Tipo_comida,Tipo_dieta,Azúcar_(g),Sodio_(mg),Colesterol_(mg),Tamaño_porción_(g),Calificación,Nombre_ejercicio,Series,Repeticiones,Beneficio,Calorías_quemadas_(por_30_min),Grupo_muscular_objetivo,Equipamiento_necesario,Nivel_dificultad,Parte_cuerpo,Tipo_músculo,Entrenamiento,IMC_calculado,Calorías_de_macronutrientes,Porcentaje_carbohidratos,Proteína_por_kg,Balance_calórico,Masa_magra_(kg),Calorías_esperadas,Calorías_quemadas_(por_30_min)_bc,Categoría_quema_calorías,Objetivo
60.49493357242938,Mujer,86.32800286056602,1.6542394597174124,1.3365780002660268,1070.588741407363,Entrenamiento_interválico,32.481932864082424,3.1045252478249017,2.000662303223198,33.4327482094917,2.913866231909952,0.9729797965304269,282.3168987924882,98.28949030024307,76.5790019770979,2241.377923717834,Asado Keto Almuerzo,Cena,Paleo,17.398238525806704,408.83562018730396,60.60742255364407,516.984483636245,2.429154692366223,Plyometric Push-ups,4.069878387331651,18.328214040746655,Improves posture y strengthens Superior back,345.1199702741739,"Tríceps, Pecho",Barra (Barra (Barbell)),Intermedio,Abs,Inferior,Decline Mancuerna flyes,34.93617883506726,2176.1802515878785,0.5153887881267863,1.1897818830182032,1507.4173973528018,59.98262122157982,926.7028809492209,7.064635646868878e+19,Alto,Hipertrofia
23.095110456415746,Mujer,84.69762143672489,1.7892335173205522,1.6835953521914484,1840.8280996828485,Entrenamiento_interválico,26.723207544721866,4.0592915208301275,2.883307414311603,26.440868951581173,3.1047372279749648,-0.011157899138740558,184.70759313032323,71.44858538902304,46.59576763748334,2544.184119993068,Frito Paleo Cena,Cena,Bajo-Carb,0.8191624483066682,276.86089828945904,184.86590854589588,118.41314614122221,2.835077056482095,Push-ups,4.065772380466201,23.653406001873098,Strengthens Inferior body,352.36604668345115,"Bíceps, Antebrazos",Mancuernas o Barra (Barbell),Principiante,Piernas,Tríceps,Dominadas,29.04489832252072,1271.9360787328856,0.49990943506568675,0.7971773398336807,581.3446749572283,67.05557004181551,1205.6842125083867,8.658312593944681e+19,Alto,Hipertrofia
23.822423499867234,Hombre,56.405486498796606,1.5506091925919128,1.1483367147349721,886.9707548965074,Fuerza,28.72559744314756,3.0080882091481564,2.026146199793344,24.302995349908443,4.021310622261916,2.854357008518315,344.61271051530866,150.5551665063174,91.98392094611357,1746.7189086485741,Horneado Balanced Cena,Desayuno,Vegana,37.17527393824358,304.5349358640643,60.43109756932322,398.575219197716,4.298721932242146,Leg Raises,4.818271401897349,22.64131235749644,Builds calf muscles,373.69825952626,"Core (núcleo), Zona lumbar",Bench o Sturdy Surface,Principiante,Antebrazos,Anterior,Decline Mancuerna press,27.623742793249374,2737.92679170153,0.5016503725931607,2.3190597198116665,764.8135523209073,39.183165317768484,907.613538366928,1.4035893410579579e+20,Muy alto,Hipertrofia
25.765490594608544,Mujer,122.39427878082789,1.6707160021042997,1.3921128608029136,1616.8582798956045,Fuerza,39.75266327270931,3.101532909450815,0.9928858392379484,43.741448536926555,2.977772393596024,-0.00988645343041714,324.94431193169504,111.80662639412255,88.7820107754417,3405.918222436889,Al vapor Bajo-Carb Almuerzo,Desayuno,Bajo-Carb,3.7622579619770704,2436.453701759157,124.7911017090901,377.7417717133586,2.2161842832431793,Push Ups,3.018037743624026,10.070811122725475,Full body workout,134.81381079278384,"Obliques, Core (núcleo)",Step o Box,Avanzado,Pecho,Posterior,Mancuerna flyes,43.25120449362671,2454.9985650681383,0.5099979389875409,0.905723105735446,1747.141644363265,86.02575282967882,342.3661839297453,2.6673486175012556e+16,Muy alto,Pérdida de grasa
23.511506272519156,Mujer,60.72521606425118,1.812957977958527,1.5808110702141718,1992.9505502930408,Fuerza,19.20855972653689,5.19093474739052,3.0765810107025597,17.078484968342575,2.0408343176642556,-0.031153336121783864,282.3874641599328,119.57255886749873,76.6877111028185,1840.08915335606,Raw Paleo Merienda,Cena,Equilibrada,12.470643988477468,2205.416520310224,52.68600838702978,300.6674777923144,3.4726260775299584,Deadlifts,4.886776568124983,24.753311433947616,Improves unilateral leg strength y balance,334.39563121190486,"Tríceps, Pecho",Parallel Bars o Chair,Intermedio,Hombros,Pecho inferior,Military press,18.59811327795432,2258.930587172092,0.506973269970329,1.9109340764165421,-87.48993949601089,48.76385792446464,1106.6394467413422,4.874252158011009e+19,Alto,Hipertrofia
28.28,Hombre,85.11,1.79,1.35,1777.54,Entrenamiento_interválico,27.772721291058048,4.01,1.97,26.56,1.98,-0.01,164.34,66.18,44.55,2321.0,A la plancha Vegano Cena,Cena,Vegana,39.27,876.9,135.78,430.04,1.52,Seated Rows,5.0,15.97,Strengthens Inferior body,347.86,"Quadriceps, Glúteos",Bench o Sturdy Surface,Avanzado,Espalda,Wrist Extensors,Mancuerna front raises,26.56284135950813,1323.03,0.4968594816444072,0.7775819527670075,543.46,61.47263690918049,939.222,8.226555832267642e+19,Medio,Hipertrofia
48.08822638676483,Mujer,90.01062000756033,1.7273338516678487,1.8470033923660099,2746.0070682370038,Entrenamiento_interválico,25.158319975592114,5.135941756812473,2.839217386246061,25.852205545256034,2.7060333345271803,0.009713697013332124,225.02511676554573,94.82013893642024,62.25535204788958,2179.8395685762275,Frito Balanced Almuerzo,Desayuno,Keto,11.414842434758114,313.0431997385685,128.36570100409025,398.1555269241198,4.03718463427825,Bear Crawls,4.053431210567558,23.287650532242694,Improves cardiovascular fitness,337.99879046821513,Tríceps,Bandas de resistencia o Cable / Polea Máquina,Avanzado,Pecho,Wrist Flexors,Lateral raises,22.374562547023714,1894.0058582704721,0.5268341244259059,1.1642515081812306,-519.0286864222401,70.1071955683631,1349.297955132289,1.0637534943209503e+20,Alto,Recomposición
53.311580172193274,Mujer,55.12306780397475,1.5294171349145889,1.2706684086496751,1759.6636586113245,Entrenamiento_interválico,25.51925318266898,4.384062751292579,2.163982850278518,25.701860866549502,2.7813306473689035,-0.010980853103402377,283.6479909438136,130.78367254788512,80.72232272257469,1726.1149370137505,A la plancha Bajo-Carb Desayuno,Merienda,Paleo,8.869462787880934,1469.1709236785282,114.02159323234609,323.21795826119757,1.7739894530472005,Plank,2.9814751014294076,9.897682929013637,Builds explosive power,164.40925344663046,"Pecho inferior, Tríceps",Box o Platform,Intermedio,Hombros,Grip Strength,Curl martillo,23.55789271479756,2375.1011781600346,0.44565601261404864,2.1566469714591943,24.979580941422604,40.83879693281547,424.3006373043132,2.84756020577554e+17,Muy alto,Hipertrofia
50.763235230060815,Mujer,105.5107028345569,1.842509098767835,0.7059257800503445,453.82613840950785,Fuerza,31.357719548723434,3.0280937310112703,1.0942299108735691,31.11719679343052,3.0921121475041433,-0.038727992365983926,172.9264839075791,62.29486143508486,42.82988421532492,2606.4844792676686,Al vapor Keto Desayuno,Cena,Vegetariana,16.28334219352035,2392.9300804709524,36.63242169601774,444.9630862683422,3.3767909041677755,Plyo Squats,4.157027846979703,26.73173267079493,Improves cardiovascular fitness,378.11435509506873,"Pecho inferior, Tríceps",Cable / Polea Máquina,Avanzado,Hombros,Middle,Leg extensions,29.759772131996993,1465.877037279463,0.5207642634536728,0.6602380816939641,2496.551465102033,71.44482878959504,533.379513358834,1.7371304000191735e+20,Bajo,Hipertrofia
22.762066206442615,Hombre,95.00676269500786,1.6835214368364553,1.3896456847974368,1768.4034678441744,Fuerza,35.509394588079566,3.7007471277686106,1.9024716240934936,34.985354889256065,3.0573724487168064,0.01995690584138364,258.8324178749516,105.85716308521894,77.74536379445188,2766.3275629843447,A la plancha Balanced Desayuno,Almuerzo,Vegetariana,18.66564086369541,69.38662652803862,186.2135759836385,206.74250557565907,4.7739297062971415,Incline Push-ups,4.115644950986327,22.912157605294592,Builds explosive Superior body power,344.2409155958657,"Quadriceps, Pantorrillas, Glúteos",Bandas de resistencia o Cable / Polea Máquina,Principiante,Espalda,Quads,Donkey kicks,37.88504669810197,2169.3507163128797,0.5076956601562561,1.093754723011526,900.5125914927356,60.769726707400814,951.7439650331215,9.401857909256743e+19,Alto,Hipertrofia
32.46797057106632,Mujer,67.4382791789966,1.600030739677998,0.5537049986104141,660.792036866662,Cardio,23.36738693637867,2.0044451955729965,1.0570166842524857,24.46909499673154,2.0004627632207144,1.8891745877510109,257.07391240011714,89.43612924541257,66.95410473782191,1921.087463291958,Hervido Balanced Desayuno,Desayuno,Bajo-Carb,40.93805370010123,1769.345627550845,39.36688816030278,221.47832587506113,2.910092237966498,Bulgarian Split Squats,3.9379458262733102,23.203458184403612,Builds Superior body strength,366.2197186981092,Hombros,Step o Box,Principiante,Hombros,Inferior,Skull crushers,25.89715738430168,1980.1871575527543,0.46198728870682926,1.5483795996733019,1258.022388788288,50.60856782320211,378.67668585988565,8.061737817334243e+19,Medio,Hipertrofia
42.832388481272226,Mujer,91.28002038373221,2.0028043319509488,1.3197252691288757,1827.007211502558,Fuerza,21.500410429466676,4.45425379906666,1.8783004451013356,23.085502495217877,2.9517828635111667,1.0081997907596159,327.25700678384516,125.36396611420415,90.24102217419761,2608.927158678954,Frito Vegetariano Almuerzo,Desayuno,Vegetariana,6.842743691113545,2418.9059293492073,244.29596207794233,93.66198763318128,2.021878880910651,Inverted Rows,5.115332534145011,15.127358656845086,Isolates Tríceps,343.44878266909154,"Pecho inferior, Tríceps",Dominada Bar,Avanzado,Pecho,Pecho inferior,Barra (Barbell) hip thrusts,22.46122601406165,2642.4505939369546,0.5607448520377432,1.4598393716728633,750.7350301619185,71.38035406467151,869.4692804175853,6.686576601636092e+19,Medio,Hipertrofia
28.851354668300715,Hombre,83.40615806520405,1.641499726960851,1.4580870886641466,2117.9816820279693,Yoga,30.43974108467284,2.6767052703931906,2.0134024737535827,31.708465504690913,2.0339340383724136,0.06335005919788071,211.70089860650606,84.7111470497087,59.35277844031362,2216.9063348181467,Al vapor Vegetariano Merienda,Merienda,Paleo,17.7391479702957,157.3989957167284,178.4837665055807,253.16468107791255,1.4847171950134765,Resistance Band Pull-Aparts,4.548334644677901,15.093766351989562,Builds back strength,362.79044272083297,"Pecho, Tríceps",Barra (Barra (Barbell)),Principiante,Pecho,Wrist Flexors,Curl de muñeca,30.532918755269144,1569.2833822352015,0.49312213330078036,0.9772550876294819,237.93623000259967,51.05935251480967,1162.6406270657517,1.013990807245511e+20,Bajo,Hipertrofia
53.15870324097308,Hombre,81.9351605814136,1.532121895963907,1.3384012037936621,1007.2298429063352,Fuerza,33.131575083011846,3.0080795207948223,2.096615323262611,28.825436540143876,3.0862385122312235,0.0,240.74527235490316,100.0587952230532,71.56896805881951,2130.750523874145,Horneado Bajo-Carb Merienda,Almuerzo,Vegetariana,14.127991124532983,2067.542763346547,36.63011787504896,437.606301838352,1.755594967877579,Seated Rows,5.150481747841977,14.206325023542616,Advanced core exercise,334.0563179722632,Core (núcleo) (núcleo),Dominada Bar,Avanzado,Piernas,Lats,Standing calf raises,31.454271490386695,1960.3224244423632,0.5196900984452341,1.1984035520929865,1209.836886470167,57.5454739765974,1009.4142281012192,1.0228091850256227e+20,Medio,Recomposición
21.81,Hombre,96.58,1.63,1.35,1777.54,Entrenamiento_interválico,35.0,4.0,1.97,36.35,2.99,0.02,272.63,109.19,72.14,2662.0,Frito Vegetariano Merienda,Merienda,Vegetariana,18.05,69.13,178.81,215.3,4.37,Shoulder Press,4.01,24.08,Strengthens shoulders,352.44,"Inferior Abs, Hip Flexors",Bandas de resistencia o Cable / Polea Máquina,Avanzado,Antebrazos,Lateral,Curl de muñeca,36.35063419774926,2176.54,0.5010337508155145,1.1305653344377715,884.46,62.777,951.588,9.15419197512597e+19,Alto,Hipertrofia
53.88,Mujer,69.62,1.52,0.76,666.98,Cardio,34.46061060689429,2.02,1.0,30.13,3.01,2.97,406.53,162.06,108.07,1773.0,Frito Balanced Desayuno,Desayuno,Equilibrada,41.91,119.79,118.55,411.4,4.11,Plyo Squats,5.0,20.94,Builds shoulder width,345.02,"Bíceps, Antebrazos",Mancuernas o Barra (Barbell),Principiante,Hombros,Pecho inferior,Fat grip Mancuerna curl,30.13331024930748,3246.99,0.5008084410484788,2.3277793737431773,1106.02,45.6285228954802,524.4304,7.693744932208586e+19,Medio,Hipertrofia
50.819791896476396,Hombre,50.29976424183224,1.963845953599633,1.3635439448919309,1309.9528672970405,Yoga,15.286699798884099,3.448886456969955,2.0439960303735982,15.3399959470586,2.9960074380516457,-0.020261484956840724,156.45606758183075,67.38175621437492,45.97032602474744,1395.487048461713,Frito Keto Merienda,Cena,Vegetariana,39.97804365051247,2501.38988826001,161.8588210254063,228.9502500459432,2.274056525851634,Decline Push-ups,5.121752973560297,16.550543854682903,Improves balance y leg strength,316.9402290052668,"Bíceps, Antebrazos",Barra (Barra (Barbell)),Avanzado,Abs,Quads,Curl de concentración,16.03797366652486,1436.4408416671072,0.4652502155801645,1.2584111532911597,171.7120799156251,43.41676656837454,957.8712257116115,8.134235100004345e+19,Bajo,Hipertrofia
20.132542200764206,Mujer,72.75150764363651,1.667580632307422,1.343810059681861,1330.6825146852527,Fuerza,29.672004578812757,4.199039704382701,2.022856291132414,27.168734866155106,1.9960935904329804,1.0171131238963393,188.3362702105059,85.41832542053228,56.483238206200646,2083.038142986139,Raw Balanced Cena,Merienda,Vegetariana,33.79362922967297,1031.938823596417,229.72564540087484,419.74064406490214,4.629301880407415,Zottman Curls,4.080327667711058,24.634081141039413,Improves balance y leg strength,314.04708689417834,"Cuerpo completo, Core (núcleo), Hombros",Bench o Sturdy Surface,Intermedio,Pecho,Grip Strength,Curl martillos,29.31145287903803,1526.3133801798103,0.4632155490766366,1.0693578061926863,809.1057148423554,53.46960580655146,859.6050302629372,5.435529209033638e+19,Bajo,Hipertrofia
41.5763061364904,Hombre,79.5555878866245,1.5690778140211468,1.9146788453069339,2072.10818500126,Entrenamiento_interválico,28.409890279718073,4.7257591257106935,3.319455795578588,32.28120426742825,4.170172503061795,1.9491850615165822,268.0110139512231,105.51554975396171,75.23678977221145,2323.310382494398,Horneado Vegetariano Desayuno,Almuerzo,Paleo,44.56421080717568,631.0941140995894,76.65712875771511,226.97626027566892,3.160879199132433,Frog Jumps,3.7826341670219885,14.938810135313956,Improves coordination y cardiovascular health,351.1312524180431,"Core (núcleo), Hombros, Piernas",Barra baja o TRX,Intermedio,Hombros,Inferior,Close-grip bench press,31.35032877949623,2177.6041415210984,0.4641755283126885,1.3830792566785686,286.78091553206804,58.475997588175076,1410.1140431091037,8.052405115148786e+19,Medio,Hipertrofia
43.27,Mujer,54.42,1.72,1.02,1348.64,Entrenamiento_interválico,23.161699668619423,4.01,2.02,18.4,3.0,-0.01,242.42,96.76,64.39,1376.0,Frito Bajo-Carb Merienda,Merienda,Bajo-Carb,46.08,743.46,189.47,194.87,4.8,Frog Jumps,4.01,22.0,Improves cardiovascular fitness,328.57,"Quadriceps, Hamstrings, Glúteos",Dominada Bar,Principiante,Espalda,Lateral,Incline Mancuerna press,18.395078420767984,1936.23,0.5008082717445758,1.7780227857405366,27.3599999999999,41.81540304033731,670.2828,5.162437231148353e+19,Bajo,Recomposición
41.88,Hombre,48.48,1.5,1.15,1516.74,Entrenamiento_interválico,17.83528273948745,3.0,1.99,21.55,3.02,-0.02,267.02,106.52,70.6,1233.0,Frito Balanced Cena,Cena,Equilibrada,11.31,2345.54,159.59,225.02,5.0,Push-ups,3.97,19.92,Improves core stability y Superior body strength,365.62,Full Core (núcleo),Mancuernas o Barra (Barbell),Intermedio,Antebrazos,Posterior,Incline Mancuerna flyes,21.546666666666667,2129.56,0.5015496158830932,2.1971947194719474,-283.74,39.83345492789648,840.9259999999999,1.2355817678930905e+20,Muy alto,Pérdida de grasa
20.857035647176687,Hombre,95.23405103339988,1.760114833725113,1.2023249997878591,1308.3260982682873,Yoga,28.70005992213697,4.152140207755219,1.8687117528318686,28.506521985281722,1.8755416391752902,0.9349614425582266,310.46066453308725,115.56553678295896,79.34660429368054,2412.754435709157,Asado Balanced Cena,Desayuno,Vegana,25.341601171056617,833.6354770179231,301.4232018421467,316.63160459679995,2.3650582745276103,Thrusters,4.9674172257289655,19.11205980197336,Improves shoulder health y posture,360.88222865749776,Tríceps,Bench o Sturdy Surface,Principiante,Abs,Wrist Flexors,Mancuerna flyes,24.439670784611685,2306.3477393510884,0.5084063812918522,1.0571924357627271,1181.2342484552157,64.01701663674392,768.0959592539151,1.0552952886446542e+20,Medio,Hipertrofia
31.813252486519552,Hombre,104.87940917803138,1.9240077640246558,1.3763622242365843,1512.968927903713,Yoga,25.570252346419696,2.808084230160474,2.021004235204322,25.903151711155886,3.083847285343337,0.9990440026946034,254.63457532285605,115.54913842059388,79.09430809805856,2649.8180870902447,Asado Keto Cena,Almuerzo,Vegana,12.185418388314499,168.46554505789064,212.45684549935584,390.8967708445057,4.6519031587261015,Prone Cobras,5.016326437684959,19.95581616358208,Strengthens back y legs,398.0233468313522,Inferior Abs,Mancuernas,Intermedio,Piernas,Quads,Leg extensions,26.265987931662412,2357.140523327039,0.493155744287409,1.1721730735799432,1147.298446806044,71.70997844337418,1005.5133330010767,1.3132133285707668e+20,Bajo,Hipertrofia
42.129773032928675,Mujer,44.07889159932273,1.8624205436613037,1.1132544846413739,742.0688106905337,Fuerza,19.21999388762987,3.1055158296528784,0.9673241858691929,13.213343710122299,1.851489475198235,0.010465729790648642,263.22583473315234,115.16341564159336,74.0678869536515,1238.6119819179808,Hervido Vegano Desayuno,Desayuno,Keto,47.551469791468385,341.825779670137,287.5650565993249,489.3944298517667,1.7028470736193746,Box Jumps,2.9655467205516697,10.829611717358794,Enhances full-body coordination y stability,166.29660372088642,"Core (núcleo), Zona lumbar",Barra (Barra (Barbell)),Avanzado,Espalda,Grip Strength,Bent-over lateral raises,14.992549335034026,2269.4077983617876,0.48351948290628366,2.4481796128234734,469.2830003209116,35.14458919483217,424.83065972401243,1.921784995095835e+17,Muy alto,Hipertrofia
36.13442228738019,Hombre,44.475032320085184,1.9173417643562831,1.583857866317441,1013.0670612030681,Entrenamiento_interválico,18.372542828858112,2.9290338703185492,1.9484128942623278,12.603048868766404,3.045270065771054,-0.010296373197985747,173.27085553127188,74.41950456574646,49.60154275217901,1406.3389296443881,Asado Vegetariano Cena,Almuerzo,Vegana,15.243286116226319,2347.428857538027,30.22401003484663,390.34615759037246,3.7351609155278775,Deadlifts,4.045273639400203,22.361335145446326,Builds chest strength,306.5152776412158,"Hombros, Tríceps",Barra (Barra (Barbell)),Principiante,Pecho,Pecho inferior,Face pulls,12.206566820190124,1481.0127339406072,0.4576849548689345,1.5634468296384725,372.3372318388949,36.1659133571588,925.672375193145,6.558324889562635e+19,Medio,Hipertrofia
40.85,Hombre,78.49,1.72,1.0,961.6,Cardio,27.62351736941911,3.95,2.02,26.53,4.0,-0.02,274.63,109.21,72.76,2132.0,Hervido Bajo-Carb Almuerzo,Almuerzo,Bajo-Carb,35.47,956.06,199.91,398.59,4.43,Prone Cobras,5.0,16.02,Targets Superior chest,358.61,"Pecho inferior, Tríceps",Dominada Bar,Intermedio,Brazos,Lateral,Bent-over lateral raises,26.53123309897241,2190.2,0.5015615012327642,1.3913874378901772,1170.4,56.80830121674294,717.22,1.0548463526936515e+20,Alto,Hipertrofia
28.623392623975757,Mujer,67.30863811154656,1.7135701982784783,0.9360917384059114,786.929431653535,Cardio,26.628773972963483,1.9440072047925694,1.0341141319265799,24.705791077668977,2.8815606434558325,-0.009408194265448828,222.68598274268479,87.46961357138593,58.25760461959363,1985.130767144237,Frito Vegano Desayuno,Almuerzo,Equilibrada,8.547544367009868,980.8364034660019,276.7823268326463,350.9864777201486,1.17852026240836,Seated Rows,4.028364082893173,16.555351960304808,Builds calf muscles,363.6857277216657,"Quadriceps, Hamstrings, Glúteos",Kettlebell (pesa rusa) (pesa rusa),Intermedio,Pecho,Posterior,Close-grip bench press,24.33348365468941,1729.7261372501557,0.53237847488908,1.1241127949268288,1232.9311795880465,54.67019455723588,632.0281412938998,5.814277591321393e+19,Bajo,Hipertrofia
48.47879984864378,Mujer,67.04258970870106,1.6942146868132346,1.4383623718337695,1589.3915936215708,Fuerza,19.941611016786513,3.1245226408266524,2.023131020297889,21.934174900932575,3.069368436913796,4.289852379365602,316.31561684301636,123.23557142740822,81.57642544316428,1849.763575913681,Asado Balanced Cena,Desayuno,Vegana,46.31445780013809,1384.944403303569,211.24757771394235,249.13707608959464,3.808618523206867,Box Jumps,3.9117221606810966,16.740269237901188,Improves back strength y posture,356.5995915011882,"Hombros, Parte superior de la espalda",Bench o Chair,Principiante,Pecho,Grip Strength,Mancuerna curls,22.82676355478409,2518.974477953334,0.4753130046479741,1.7491883751360098,207.2356879093955,52.68756089483735,1075.6012911477783,1.117004305125604e+20,Alto,Pérdida de grasa
22.85,Mujer,86.85,1.91,1.88,1465.27,Yoga,25.229482337918057,4.97,2.99,23.81,1.99,0.03,201.34,81.19,54.3,2433.0,Raw Balanced Cena,Cena,Equilibrada,43.72,706.43,134.86,330.12,1.2,Plyometric Push-ups,4.0,24.01,Improves hip power y cardiovascular fitness,346.71,"Espalda, Core (núcleo), Hombros",Cable / Polea Máquina,Avanzado,Brazos,Wrist Flexors,Seated calf raises,23.80691318768674,1618.82,0.4974981776849804,0.9348301669545194,967.73,64.93819458951816,1303.6295999999998,8.007025544694466e+19,Medio,Hipertrofia
39.463930303353614,Hombre,72.18357461436977,1.8560530876185874,1.4245041123704563,1985.103220250038,Entrenamiento_interválico,24.04903151845297,3.964158719817834,1.9877276619137279,22.849742575913197,2.765196801767382,0.019628997114589274,294.6080331425436,113.73551595594802,76.28098133073695,2249.4071483748658,Raw Bajo-Carb Desayuno,Cena,Paleo,23.46962989931458,757.1705150423671,88.00193734697561,359.6593679615331,4.478463647594135,Turkish Get-ups,4.265945033618931,22.617917274104798,Strengthens Inferior body,344.82724095153674,"Pecho superior, Tríceps",Cable / Polea Máquina,Intermedio,Antebrazos,Pecho inferior,Curl de concentración,24.84402676338317,2390.9214598208514,0.46293920463601024,1.5570519339668396,511.9100199484646,53.602583303098726,935.3146894090783,5.714755987455088e+19,Alto,Hipertrofia
60.06521615927459,Mujer,55.17008366806149,1.651521814903581,0.7674266304750869,887.7932428432856,Cardio,25.235650801752247,2.082979709435266,1.0125147113248616,19.983573018710487,2.9299357237719565,-0.01029584090533098,209.98946957897547,83.36758667903509,55.96015110416377,1476.1224886420503,Horneado Vegano Merienda,Merienda,Equilibrada,8.31008440469877,1337.347258912347,266.4119622461354,273.5336007815445,2.9920069972387666,Mountain Climbers,5.134765717506796,15.965355591455014,Builds back strength,367.5685543059857,"Core (núcleo), Zona lumbar",Ninguno o Mancuernas,Principiante,Abs,Grip Strength,Bird dog,18.484157240397625,1572.945911481897,0.5594844252226772,1.4782119147164616,515.8471303695225,43.80697762501098,560.2393140014389,1.0308868526812173e+20,Medio,Pérdida de grasa
37.62,Hombre,76.51,1.58,0.74,734.6,Fuerza,30.487610626951348,2.0,1.03,30.65,3.97,0.0,203.59,82.56,54.51,1934.0,Frito Paleo Desayuno,Desayuno,Paleo,7.72,1851.38,284.17,189.3,0.99,Windshield Wipers,4.99,24.0,Strengthens back y improves posture,350.31,"Core (núcleo), Hombros, Piernas",Cable / Polea Máquina o Bandas de resistencia,Avanzado,Hombros,Lats,Remo inclinado,30.648133311969232,1635.1899999999998,0.4980216366293826,1.07907463076722,1199.4,53.18392910931952,518.4588,8.711948957505213e+19,Alto,Hipertrofia
24.805573972205075,Hombre,58.82699630893488,1.6220293422378937,0.6286414055151702,410.56690403632246,Entrenamiento_interválico,22.174074113063817,3.080778218338826,0.9868658332319664,19.28112042282465,2.976840835976769,3.925310459987099,312.601932802037,125.35261515581263,81.08256655210367,1760.8026600203534,Asado Vegano Desayuno,Desayuno,Bajo-Carb,6.596287777096524,886.5442686048458,123.76169215735597,416.2930808526535,4.040859641697666,Burpees,4.603443024898874,19.939991079776263,Targets Inferior chest,320.2153425317685,Tríceps,Dominada Bar,Intermedio,Hombros,Tríceps,Decline Mancuerna press,18.979173313849785,2459.2800791022323,0.499703897998033,1.881426440205217,1399.3946263724135,49.43702650978296,425.03083757949946,6.9072730586534035e+19,Alto,Hipertrofia
40.09,Hombre,54.73,1.61,1.55,1209.0,Yoga,22.609754391390187,3.98,3.0,21.11,2.0,0.02,274.39,109.75,73.35,1549.0,Al vapor Balanced Almuerzo,Almuerzo,Equilibrada,31.52,1792.05,43.21,315.25,2.86,Calf Raises,4.99,18.01,Improves balance y leg strength,333.31,"Rear Deltoids, Parte superior de la espalda",Kettlebell (pesa rusa) (pesa rusa),Principiante,Pecho,Tríceps,Mancuerna rows,21.11415454650669,2196.71,0.4996380951513854,2.005298739265485,340.0,42.35568142159215,1033.261,5.803060592533536e+19,Bajo,Hipertrofia
24.99197272299026,Mujer,53.04150897580657,1.5501663615729853,1.2498593277038028,900.0949152021831,Fuerza,30.7261656127039,3.2187410984825,2.1274608493951286,25.861210364989976,3.8354764397222656,2.706122156898914,376.884292176977,155.30694851063356,102.2681449384583,1626.0476525502681,Raw Vegano Desayuno,Cena,Vegana,36.764448364665505,334.8394603665894,56.80549870845452,402.69510946858895,4.500962816176273,Leg Press,5.160936593917071,24.851614363890207,Improves shoulder health y posture,389.03356370496505,Inferior Abs,Bandas de resistencia,Principiante,Antebrazos,Posterior,Pecho flyes,24.200575569472818,2720.483749806061,0.49527015913178374,2.5089396944076072,829.6915682642899,43.247491727253006,873.3164032714084,1.2725203324989161e+20,Muy alto,Hipertrofia
28.23,Hombre,79.51,1.59,1.48,1950.34,Entrenamiento_interválico,32.375722484306486,3.02,1.98,31.45,1.98,0.06,207.92,83.89,56.62,2204.0,Raw Paleo Almuerzo,Almuerzo,Paleo,17.69,163.98,175.8,289.93,1.51,Dead Bugs,5.0,16.05,Builds calf muscles,359.58,"Core (núcleo), Hombros, Piernas",Parallel Bars o Chair,Intermedio,Piernas,Anterior,Tríceps dips,31.45049642023654,1676.82,0.4959864505432902,1.0550874103886303,253.66000000000008,53.76806305272791,1064.3568,1.0783815397003724e+20,Alto,Hipertrofia
43.25743280430425,Mujer,54.925894104961635,1.6188419804260321,1.1179647540980888,1358.1982185507593,Entrenamiento_interválico,24.118992154879496,4.3492401345111995,2.2295397206958216,17.483753253716333,2.9760580609833607,-0.009167762102552084,247.84516660546578,94.8131698158441,61.62455749331307,1427.5037044447242,Al vapor Keto Desayuno,Desayuno,Equilibrada,43.019668647789295,631.2445629544653,177.08812780035012,188.56372119560817,4.822790187269255,Frog Jumps,3.7993832133216197,21.350118415224625,Builds chest strength,332.2884927063328,Core (núcleo) (núcleo),Step o Box,Avanzado,Piernas,Lats,Barra (Barbell) rows,17.094670995095363,2049.720797650007,0.4731043941957854,1.737533964946502,27.82052208223681,44.85473272196636,707.2952634323437,5.2698201992690745e+19,Medio,Pérdida de grasa
34.01,Mujer,111.91,1.85,1.17,842.4,Yoga,33.8338844815787,3.97,2.0,32.7,2.0,0.98,284.57,112.18,75.28,3011.0,Hervido Paleo Cena,Cena,Paleo,48.61,1466.23,208.01,151.66,4.11,Incline Push-ups,3.99,14.76,Targets Bíceps y forearms,350.32,"Core (núcleo), Zona lumbar",Barra baja o TRX,Avanzado,Antebrazos,Pecho inferior,Plate pinch,32.69831994156318,2264.52,0.502658400014131,1.002412653024752,2168.6,74.04649987666527,819.7488,8.713980577013064e+19,Alto,Hipertrofia
